Source,Target,Type,Id,Label,timeset,Weight
@Jams_Bond,@TedNugent,Directed,32809,,,1
@FilthyMouthLib,@therealroseanne,Directed,32810,,,1
@19AnthonyG89,@jefferyclark,Directed,32811,,,1
@19AnthonyG89,@FoxNews,Directed,32812,,,1
@19AnthonyG89,@JessicaTarlov,Directed,32813,,,1
@19AnthonyG89,@therealroseanne,Directed,32814,,,1
@sherryw329,@vajenson,Directed,32815,,,1
@BBwriterchick,@BBwriterchick,Directed,32816,,,1
@cljcjekl,@JohnQuinnPublic,Directed,32817,,,1
@cljcjekl,@ABCNetwork,Directed,32818,,,1
@cljcjekl,@therealroseanne,Directed,32819,,,1
@JustAGuy31118,@VengeanceMail,Directed,32820,,,1
@JustAGuy31118,@CalHN,Directed,32821,,,1
@JustAGuy31118,@EdKrassen,Directed,32822,,,1
@JustAGuy31118,@Twitter,Directed,32823,,,1
@JustAGuy31118,@therealroseanne,Directed,32824,,,1
@JustAGuy31118,@ABC,Directed,32825,,,1
@JustAGuy31118,@Disney,Directed,32826,,,1
@knaggssevern,@ALT_uscis,Directed,32827,,,1
@knaggssevern,@therealroseanne,Directed,32828,,,1
@knaggssevern,@NFL,Directed,32829,,,1
@BadFoxGraphics,@BadFoxGraphics,Directed,32830,,,1
@Brainyack524,@Brainyack524,Directed,32831,,,1
@das_soup,@slperdue22,Directed,32832,,,1
@das_soup,@EdKrassen,Directed,32833,,,1
@CarmineSabia,@therealroseanne,Directed,32834,,,1
@NabetseMH,@therealroseanne,Directed,32835,,,1
@AManddt,@therealroseanne,Directed,32836,,,1
@MsMellieB,@OWNTV,Directed,32837,,,1
@VoteMAGA,@VoteMAGA,Directed,32838,,,1
@luvsrotts,@nicwil75,Directed,32839,,,1
@luvsrotts,@DaddyFems,Directed,32840,,,1
@luvsrotts,@JakeSherman,Directed,32841,,,1
@luvsrotts,@therealroseanne,Directed,32842,,,1
@RealJack,@abc,Directed,32843,,,1
@kitkat1155,@therealroseanne,Directed,32844,,,1
@ShilohFoxRoslin,@insanityreport,Directed,32845,,,1
@chop1222,@therealroseanne,Directed,32846,,,1
@Hunkenpunken67,@PeterSweden7,Directed,32847,,,1
@Hunkenpunken67,@therealroseanne,Directed,32848,,,1
@TJEbah,@naterankin90,Directed,32849,,,1
@TJEbah,@therealroseanne,Directed,32850,,,1
@vontrogg,@THEsaragilbert,Directed,32851,,,1
@Tibblenibble21,@ABCNetwork,Directed,32852,,,1
@coolworld0,@ClevSportsGuy,Directed,32853,,,1
@coolworld0,@marthamaccallum,Directed,32854,,,1
@coolworld0,@therealroseanne,Directed,32855,,,1
@coolworld0,@RealCandaceO,Directed,32856,,,1
@BohemianPatriot,@therealroseanne,Directed,32857,,,1
@cecealways_,@cecealways_,Directed,32858,,,1
@Kat60920607,@LizzieMills1955,Directed,32859,,,1
@JKatzMeow,@thehill,Directed,32860,,,1
@JKatzMeow,@therealroseanne,Directed,32861,,,1
@Jenifa_0_Jenny,@Jenifa_0_Jenny,Directed,32862,,,1
@Sagogo,@therealroseanne,Directed,32863,,,1
@MaRide1990,@katmancon,Directed,32864,,,1
@MaRide1990,@therealroseanne,Directed,32865,,,1
@catdrotini,@BREElluminati,Directed,32866,,,1
@KariCares4U,@therealroseanne,Directed,32867,,,1
@auldphartt,@auldphartt,Directed,32868,,,1
@auldphartt,@Mez1602Nm,Directed,32869,,,1
@auldphartt,@SulakCourtney,Directed,32870,,,1
@auldphartt,@MikeHibu,Directed,32871,,,1
@auldphartt,@RedTRaccoon,Directed,32872,,,1
@auldphartt,@therealroseanne,Directed,32873,,,1
@ricknofzinger,@YahooNews,Directed,32874,,,1
@cbi_momof2,@MsPackyetti,Directed,32875,,,1
@cbi_momof2,@ABCNetwork,Directed,32876,,,1
@cbi_momof2,@therealroseanne,Directed,32877,,,1
@YungHeeHaw,@YungHeeHaw,Directed,32878,,,1
@quixoticblazes,@quixoticblazes,Directed,32879,,,1
@thefamilycrypt,@therealroseanne,Directed,32880,,,1
@BeachWitchMagic,@therealroseanne,Directed,32881,,,1
@BeachWitchMagic,@ChelseaClinton,Directed,32882,,,1
@BeachWitchMagic,@OpenSociety,Directed,32883,,,1
@_Elle_Spencer_,@_Elle_Spencer_,Directed,32884,,,1
@_Elle_Spencer_,@ABCNetwork,Directed,32885,,,1
@FLindsay14,@RAMRANTS,Directed,32886,,,1
@FLindsay14,@therealroseanne,Directed,32887,,,1
@ivye_m,@ivye_m,Directed,32888,,,1
@ivye_m,@therealroseanne,Directed,32889,,,1
@ivye_m,@ABCNetwork,Directed,32890,,,1
@JJDanceN1,@Variety,Directed,32891,,,1
@WiretappedL,@WiretappedL,Directed,32892,,,1
@OGtankman,@ABCNetwork,Directed,32893,,,1
@PaulaMacallan,@PaulaMacallan,Directed,32894,,,1
@RockStockRaven,@JTMYVA,Directed,32895,,,1
@RockStockRaven,@annieb0823,Directed,32896,,,1
@RockStockRaven,@therealroseanne,Directed,32897,,,1
@EastTillman,@thecjpearson,Directed,32898,,,1
@EastTillman,@JoyVBehar,Directed,32899,,,1
@EastTillman,@KeithOlbermann,Directed,32900,,,1
@EastTillman,@realDonaldTrump,Directed,32901,,,1
@EastTillman,@michelleisawolf,Directed,32902,,,1
@za_dilettante,@za_dilettante,Directed,32903,,,1
@za_dilettante,@ava,Directed,32904,,,1
@WhiskersLll,@jefferyclark,Directed,32905,,,1
@WhiskersLll,@FoxNews,Directed,32906,,,1
@WhiskersLll,@JessicaTarlov,Directed,32907,,,1
@WhiskersLll,@therealroseanne,Directed,32908,,,1
@TOUGH_TEXAN,@FoxNews,Directed,32909,,,1
@TOUGH_TEXAN,@JessicaTarlov,Directed,32910,,,1
@sachie2018,@hrtablaze,Directed,32911,,,1
@sachie2018,@therealroseanne,Directed,32912,,,1
@Damon651johnson,@ABCNetwork,Directed,32913,,,1
@rbell88899,@Ladies4Trump20,Directed,32914,,,1
@rbell88899,@GartrellLinda,Directed,32915,,,1
@rbell88899,@seanhannity,Directed,32916,,,1
@rbell88899,@therealroseanne,Directed,32917,,,1
@Strongbox3d,@Strongbox3d,Directed,32918,,,1
@Strongbox3d,@therealroseanne,Directed,32919,,,1
@mrjbones,@therealroseanne,Directed,32920,,,1
@PyschoCTsBack70,@PyschoCTsBack70,Directed,32921,,,1
@PyschoCTsBack70,@realDonaldTrump,Directed,32922,,,1
@PyschoCTsBack70,@DonaldJTrumpJr,Directed,32923,,,1
@PyschoCTsBack70,@jeffsessions,Directed,32924,,,1
@PyschoCTsBack70,@JacobAWohl,Directed,32925,,,1
@PyschoCTsBack70,@JackPosobiec,Directed,32926,,,1
@PyschoCTsBack70,@therealroseanne,Directed,32927,,,1
@Drgiggidy71,@Drgiggidy71,Directed,32928,,,1
@JackPosobiec,@CNN,Directed,32929,,,1
@Nerienis,@Stonekettle,Directed,32930,,,1
@MIMIUSAEU,@MIMIUSAEU,Directed,32931,,,1
@MIMIUSAEU,@therealroseanne,Directed,32932,,,1
@chertex,@iLoveurdog5,Directed,32933,,,1
@chertex,@therealroseanne,Directed,32934,,,1
@Real_PeachyKeen,@mitchellreports,Directed,32935,,,1
@hsw0213,@living4now11,Directed,32936,,,1
@hsw0213,@RyanAFournier,Directed,32937,,,1
@late2twitshit,@blockcomputer4u,Directed,32938,,,1
@late2twitshit,@FoxNews,Directed,32939,,,1
@TheRealBaneGirl,@CapehartJ,Directed,32940,,,1
@crisbrooks98502,@therealroseanne,Directed,32941,,,1
@tune876,@prtilliery,Directed,32942,,,1
@tune876,@whatupJD3,Directed,32943,,,1
@tune876,@therealroseanne,Directed,32944,,,1
@tune876,@ABC,Directed,32945,,,1
@sherrylee_best,@TwitterMoments,Directed,32946,,,1
@JNReinertson,@Loalasushi,Directed,32947,,,1
@biglydisaster45,@jami_san,Directed,32948,,,1
@biglydisaster45,@LowLevelGeorge,Directed,32949,,,1
@biglydisaster45,@sallykohn,Directed,32950,,,1
@biglydisaster45,@therealroseanne,Directed,32951,,,1
@Sadiesayit,@CindyBr15464234,Directed,32952,,,1
@Sadiesayit,@icrewhelos,Directed,32953,,,1
@SocialSciNerd,@SocialSciNerd,Directed,32954,,,1
@Bizshka,@therealroseanne,Directed,32955,,,1
@spetersonwrite,@DaleLee919,Directed,32956,,,1
@spetersonwrite,@therealroseanne,Directed,32957,,,1
@duckyack,@DantePer22,Directed,32958,,,1
@duckyack,@vickibazter,Directed,32959,,,1
@duckyack,@therealroseanne,Directed,32960,,,1
@duckyack,@seanhannity,Directed,32961,,,1
@duckyack,@LouDobbs,Directed,32962,,,1
@duckyack,@YoungDems4Trump,Directed,32963,,,1
@Nikk1066,@Nikk1066,Directed,32964,,,1
@HvnlyQn1,@scottisbell_,Directed,32965,,,1
@HvnlyQn1,@therealroseanne,Directed,32966,,,1
@iamgrandmaCarol,@therealroseanne,Directed,32967,,,1
@gaylon_steve,@SkyNewsBreak,Directed,32968,,,1
@artemis1954,@artemis1954,Directed,32969,,,1
@artemis1954,@MirrorMirror05,Directed,32970,,,1
@artemis1954,@TwitterMoments,Directed,32971,,,1
@MADE__USA,@MADE__USA,Directed,32972,,,1
@MADE__USA,@therealroseanne,Directed,32973,,,1
@fate5675309,@therealroseanne,Directed,32974,,,1
@MsKevin504,@MsKevin504,Directed,32975,,,1
@KnowDeplorables,@kylegriffin1,Directed,32976,,,1
@KnowDeplorables,@debbiesideris,Directed,32977,,,1
@TrumpToResign,@whatupJD3,Directed,32978,,,1
@TrumpToResign,@therealroseanne,Directed,32979,,,1
@TrumpToResign,@ABC,Directed,32980,,,1
@guitaristuk,@josephmcclung81,Directed,32981,,,1
@guitaristuk,@FoxNews,Directed,32982,,,1
@guitaristuk,@therealroseanne,Directed,32983,,,1
@KelynsDad,@therealroseanne,Directed,32984,,,1
@KelynsDad,@SchlongedByFrog,Directed,32985,,,1
@KelynsDad,@ChelseaClinton,Directed,32986,,,1
@KelynsDad,@OpenSociety,Directed,32987,,,1
@faulknerd,@therealroseanne,Directed,32988,,,1
@bellasue24,@cnnbrk,Directed,32989,,,1
@ChainsawSue,@therealroseanne,Directed,32990,,,1
@ChainsawSue,@foxandfriends,Directed,32991,,,1
@Kalaax008,@running_on_E,Directed,32992,,,1
@Kalaax008,@therealroseanne,Directed,32993,,,1
@Kalaax008,@realDonaldTrump,Directed,32994,,,1
@frankie_locke,@RoseanneOnABC,Directed,32995,,,1
@JacloPac,@JacloPac,Directed,32996,,,1
@Abbie_Panda_,@therealroseanne,Directed,32997,,,1
@BeccaBailey1,@therealroseanne,Directed,32998,,,1
@MichaelGarofola,@MichaelGarofola,Directed,32999,,,1
@Crutnacker,@abc,Directed,33000,,,1
@Crutnacker,@TomArnold,Directed,33001,,,1
@JamirWilliams19,@therealroseanne,Directed,33002,,,1
@robcoltoff,@realDonaldTrump,Directed,33003,,,1
@FunderMueller,@TomArnold,Directed,33004,,,1
@FunderMueller,@ABCNetwork,Directed,33005,,,1
@cooper_m,@cooper_m,Directed,33006,,,1
@Robert_Waring,@EmmaRoseKenney,Directed,33007,,,1
@Robert_Waring,@iamwandasykes,Directed,33008,,,1
@ThePresObama,@ThePresObama,Directed,33009,,,1
@ThePresObama,@realDonaldTrump,Directed,33010,,,1
@OBX_Hokie,@therealroseanne,Directed,33011,,,1
@GrantBrisbee,@GrantBrisbee,Directed,33012,,,1
@BethanyB_AdamG,@HOFJack21,Directed,33013,,,1
@linda_desangles,@jimlibertarian,Directed,33014,,,1
@JoeyvondoomJoe,@andygh26,Directed,33015,,,1
@JoeyvondoomJoe,@Milliron681,Directed,33016,,,1
@JoeyvondoomJoe,@soonerrick,Directed,33017,,,1
@JoeyvondoomJoe,@debralynnsmith3,Directed,33018,,,1
@JoeyvondoomJoe,@therealroseanne,Directed,33019,,,1
@kevinlawlor,@therealroseanne,Directed,33020,,,1
@DennisLarkin,@therealroseannea,Directed,33021,,,1
@GadsdenBabs,@MedvedSHOW,Directed,33022,,,1
@GadsdenBabs,@realDonaldTrump,Directed,33023,,,1
@GadsdenBabs,@ABCNetwork,Directed,33024,,,1
@GadsdenBabs,@therealroseanne,Directed,33025,,,1
@26_mashiyi,@therealroseanne,Directed,33026,,,1
@hood_snacks,@hood_snacks,Directed,33027,,,1
@hood_snacks,@therealroseanne,Directed,33028,,,1
@margorowder,@Variety,Directed,33029,,,1
@monteiro,@monteiro,Directed,33030,,,1
@monteiro,@jack,Directed,33031,,,1
@monteiro,@th,Directed,33032,,,1
@livewire480,@aishatyler,Directed,33033,,,1
@1Munder,@1Munder,Directed,33034,,,1
@1Munder,@YouTube,Directed,33035,,,1
@nightsweatsnc,@therealroseanne,Directed,33036,,,1
@sandibaise1,@TheDemCoalition,Directed,33037,,,1
@sandibaise1,@ABCNetwork,Directed,33038,,,1
@YoungJyoung1973,@TasteOfCountry,Directed,33039,,,1
@YoungJyoung1973,@ABCNetwork,Directed,33040,,,1
@YoungJyoung1973,@therealroseanne,Directed,33041,,,1
@autographdk,@therealroseanne,Directed,33042,,,1
@rc_wynn,@rc_wynn,Directed,33043,,,1
@rc_wynn,@winstonCovfefe,Directed,33044,,,1
@rc_wynn,@therealroseanne,Directed,33045,,,1
@KarmaJonez,@KarmaJonez,Directed,33046,,,1
@KarmaJonez,@therealroseanne,Directed,33047,,,1
@ManuelReis,@mjbop,Directed,33048,,,1
@MaddoxTerrance,@canditownusa,Directed,33049,,,1
@MaddoxTerrance,@FoxNews,Directed,33050,,,1
@MaddoxTerrance,@JessicaTarlov,Directed,33051,,,1
@pattylovesusa,@Jamierodr10,Directed,33052,,,1
@pattylovesusa,@shaygirl1309,Directed,33053,,,1
@MiselMelanie,@ElleOnWords,Directed,33054,,,1
@wertzave,@ThomasJonesRB,Directed,33055,,,1
@wertzave,@therealroseanne,Directed,33056,,,1
@dcwoodruff,@dcwoodruff,Directed,33057,,,1
@RyanatMGH,@RyanatMGH,Directed,33058,,,1
@meownpace,@PeterSweden7,Directed,33059,,,1
@NirajC,@NirajC,Directed,33060,,,1
@KerriJersey,@KerriJersey,Directed,33061,,,1
@KerriJersey,@THEsaragilbert,Directed,33062,,,1
@VOANews,@VOANews,Directed,33063,,,1
@CnyRon,@nicwil75,Directed,33064,,,1
@CnyRon,@DaddyFems,Directed,33065,,,1
@CnyRon,@JakeSherman,Directed,33066,,,1
@AccuracyInMedia,@AccuracyInMedia,Directed,33067,,,1
@BrunusCutis,@therealroseanne,Directed,33068,,,1
@DumbTrumpFace,@realDonaldTrump,Directed,33069,,,1
@DumbTrumpFace,@therealroseanne,Directed,33070,,,1
@Common_Sense_G,@JamieGlazov,Directed,33071,,,1
@Common_Sense_G,@therealroseanne,Directed,33072,,,1
@Common_Sense_G,@AsYouNotWish,Directed,33073,,,1
@Common_Sense_G,@Chris_A10_USA,Directed,33074,,,1
@Common_Sense_G,@JackPosobiec,Directed,33075,,,1
@Common_Sense_G,@RitaPanahi,Directed,33076,,,1
@Common_Sense_G,@CaolanRob,Directed,33077,,,1
@Common_Sense_G,@polishprincessh,Directed,33078,,,1
@miaperrone,@miaperrone,Directed,33079,,,1
@miaperrone,@therealroseanne,Directed,33080,,,1
@Odd_One_Out15,@ABCNetwork,Directed,33081,,,1
@corcoran_sr,@onlywonderer,Directed,33082,,,1
@corcoran_sr,@THR,Directed,33083,,,1
@corcoran_sr,@therealroseanne,Directed,33084,,,1
@Crusader4Merica,@therealroseanneRealJack,Directed,33085,,,1
@Crusader4Merica,@RealJack,Directed,33086,,,1
@Silverwilllow,@Silverwilllow,Directed,33087,,,1
@SouffleOfTheDay,@joshwarner13,Directed,33088,,,1
@SouffleOfTheDay,@JackPosobiec,Directed,33089,,,1
@SouffleOfTheDay,@ABC,Directed,33090,,,1
@peleyadrian,@therealroseanne,Directed,33091,,,1
@peleyadrian,@Yusnaby,Directed,33092,,,1
@delania_mclean,@realDonaldTrump,Directed,33093,,,1
@delania_mclean,@therealroseanne,Directed,33094,,,1
@BarristerSecret,@BarristerSecret,Directed,33095,,,1
@BarristerSecret,@therealroseanne,Directed,33096,,,1
@robyns323,@mitchellvii,Directed,33097,,,1
@LFOD2017,@therealroseanne,Directed,33098,,,1
@munciewolves,@FoxNews,Directed,33099,,,1
@DWDL,@DWDL,Directed,33100,,,1
@Styla73,@Styla73,Directed,33101,,,1
@Momin680NEWS,@Momin680NEWS,Directed,33102,,,1
@TennisDudeFL,@FelixTheIII,Directed,33103,,,1
@TennisDudeFL,@slipcases,Directed,33104,,,1
@TennisDudeFL,@DebraMessing,Directed,33105,,,1
@TennisDudeFL,@DisneyStudios,Directed,33106,,,1
@TennisDudeFL,@therealroseanne,Directed,33107,,,1
@TennisDudeFL,@ABCNetwork,Directed,33108,,,1
@MiekeEoyang,@MiekeEoyang,Directed,33109,,,1
@kacee1115,@therealroseanne,Directed,33110,,,1
@DaveEvans5555,@ToddO243,Directed,33111,,,1
@DaveEvans5555,@callumborchers,Directed,33112,,,1
@DaveEvans5555,@brianstelter,Directed,33113,,,1
@jonahray,@jonahray,Directed,33114,,,1
@gigohead,@Newsweek,Directed,33115,,,1
@TheRealNCow,@MSNBC,Directed,33116,,,1
@ThomasWChambers,@HHooversGhost,Directed,33117,,,1
@ThomasWChambers,@Variety,Directed,33118,,,1
@seedubdetroit,@seedubdetroit,Directed,33119,,,1
@seedubdetroit,@therealroseanne,Directed,33120,,,1
@JurgenLeishman,@MarkSZaidEsq,Directed,33121,,,1
@JurgenLeishman,@therealroseanne,Directed,33122,,,1
@JurgenLeishman,@T_S_P_O_O_K_Y,Directed,33123,,,1
@MaggieSimi,@TheRitaMoreno,Directed,33124,,,1
@MaggieSimi,@ChuckWendig,Directed,33125,,,1
@MaggieSimi,@therealroseanne,Directed,33126,,,1
@NickPonticello,@NickPonticello,Directed,33127,,,1
@HoffAppFarm,@nprscottsimon,Directed,33128,,,1
@slattfri,@Mikel_Jollett,Directed,33129,,,1
@slattfri,@therealroseanne,Directed,33130,,,1
@consistentwill,@therealroseanne,Directed,33131,,,1
@Saltwater_Bread,@AymanM,Directed,33132,,,1
@patsylake,@patsylake,Directed,33133,,,1
@patsylake,@realDonaldTrump,Directed,33134,,,1
@m4evr4gvn,@vickibazter,Directed,33135,,,1
@m4evr4gvn,@MAGALisaHartz,Directed,33136,,,1
@m4evr4gvn,@therealroseanne,Directed,33137,,,1
@Bccbush88,@therealroseanne,Directed,33138,,,1
@HempTemptress,@HempTemptress,Directed,33139,,,1
@Llyrin,@Llyrin,Directed,33140,,,1
@donrodnes,@seanhannity,Directed,33141,,,1
@Northsiders1985,@Northsiders1985,Directed,33142,,,1
@Northsiders1985,@JackPosobiec,Directed,33143,,,1
@PissOffCult45,@AnthonyJMcGirr,Directed,33144,,,1
@PissOffCult45,@Dougmtintown,Directed,33145,,,1
@PissOffCult45,@TedNugent,Directed,33146,,,1
@rebelscum5,@TexanLuvsTrump,Directed,33147,,,1
@rebelscum5,@TalbertSwan,Directed,33148,,,1
@rebelscum5,@therealroseanne,Directed,33149,,,1
@rebelscum5,@ValerieJarrett,Directed,33150,,,1
@Mjcrjdrvrsoonrf,@Mjcrjdrvrsoonrf,Directed,33151,,,1
@angusparvo,@RoseanneOnABC,Directed,33152,,,1
@angusparvo,@abc,Directed,33153,,,1
@angusparvo,@MSNBC,Directed,33154,,,1
@kentuckyBGT,@therealroseanne,Directed,33155,,,1
@HOFJack21,@angiemeanskaaya,Directed,33156,,,1
@HOFJack21,@andygh26,Directed,33157,,,1
@HOFJack21,@Milliron681,Directed,33158,,,1
@HOFJack21,@soonerrick,Directed,33159,,,1
@HOFJack21,@debralynnsmith3,Directed,33160,,,1
@HOFJack21,@therealroseanne,Directed,33161,,,1
@67_4_17,@67_4_17,Directed,33162,,,1
@Semper_Fi_76,@therealroseanne,Directed,33163,,,1
@mona_ll,@therealroseanne,Directed,33164,,,1
@shondarhimes,@therealroseanne,Directed,33165,,,1
@SilverFoxOO7,@RyanAFournier,Directed,33166,,,1
@DaliaChai,@WayneDupreeShow,Directed,33167,,,1
@DaliaChai,@ABCNetwork,Directed,33168,,,1
@Pokeyathome,@Pokeyathome,Directed,33169,,,1
@philbernstein,@philbernstein,Directed,33170,,,1
@CoryLLAP,@therealroseanne,Directed,33171,,,1
@BrendaJeanCDN,@BrendaJeanCDN,Directed,33172,,,1
@BrendaJeanCDN,@THEsaragilbert,Directed,33173,,,1
@gopgraham,@therealroseanne,Directed,33174,,,1
@gopgraham,@TheView,Directed,33175,,,1
@RosePurpleZee,@nicwil75,Directed,33176,,,1
@RosePurpleZee,@DaddyFems,Directed,33177,,,1
@RosePurpleZee,@JakeSherman,Directed,33178,,,1
@RosePurpleZee,@therealroseanne,Directed,33179,,,1
@MissSassyIA,@MissSassyIA,Directed,33180,,,1
@MissSassyIA,@JimmyKimmelLive,Directed,33181,,,1
@_lisawoolf,@therealroseanne,Directed,33182,,,1
@sasddl,@sasddl,Directed,33183,,,1
@sasddl,@GrouchoGlasses,Directed,33184,,,1
@sasddl,@therealroseanne,Directed,33185,,,1
@CofandCont,@darrengoetz,Directed,33186,,,1
@NBCNews,@therealroseanne,Directed,33187,,,1
@dolfshaver,@TomArnold,Directed,33188,,,1
@dolfshaver,@ABCNetwork,Directed,33189,,,1
@Sandy_downs_36,@Sandy_downs_36,Directed,33190,,,1
@Sandy_downs_36,@Gavin_McInnes,Directed,33191,,,1
@Dlec4000Darreng,@therealroseanne,Directed,33192,,,1
@WINDOCTORRX,@angusparvo,Directed,33193,,,1
@WINDOCTORRX,@realBenjiIrby,Directed,33194,,,1
@WINDOCTORRX,@instapundit,Directed,33195,,,1
@WINDOCTORRX,@WaltDisneyCo,Directed,33196,,,1
@WINDOCTORRX,@therealroseanne,Directed,33197,,,1
@WINDOCTORRX,@ABCNetwork,Directed,33198,,,1
@WINDOCTORRX,@espn,Directed,33199,,,1
@Blacklace40,@Blacklace40,Directed,33200,,,1
@Blacklace40,@ABCNetwork,Directed,33201,,,1
@brendanrblack,@therealroseanne,Directed,33202,,,1
@TeNishaHart12,@MarkDice,Directed,33203,,,1
@TeNishaHart12,@FOXTV,Directed,33204,,,1
@TeNishaHart12,@ABCNetwork,Directed,33205,,,1
@TeNishaHart12,@therealroseanne,Directed,33206,,,1
@AxWasHere,@nicwil75,Directed,33207,,,1
@AxWasHere,@DaddyFems,Directed,33208,,,1
@AxWasHere,@JakeSherman,Directed,33209,,,1
@ValerieComplex,@ValerieComplex,Directed,33210,,,1
@Darth_Niwdo_Og,@therealroseanne,Directed,33211,,,1
@PressGop,@PressGop,Directed,33212,,,1
@PressGop,@MelissaJoanHart,Directed,33213,,,1
@PressGop,@RealOmarNavarro,Directed,33214,,,1
@Rsmundo,@thecjpearson,Directed,33215,,,1
@Rsmundo,@JoyVBehar,Directed,33216,,,1
@Rsmundo,@KeithOlbermann,Directed,33217,,,1
@Rsmundo,@realDonaldTrump,Directed,33218,,,1
@Rsmundo,@michelleisawolf,Directed,33219,,,1
@Crstlyn,@Crstlyn,Directed,33220,,,1
@Crstlyn,@Rosie,Directed,33221,,,1
@PhillyPartTwo,@TheRealRoseanne,Directed,33222,,,1
@jtijr,@therealroseanne,Directed,33223,,,1
@TressaLG047,@ABC,Directed,33224,,,1
@20michael17,@dianew98581,Directed,33225,,,1
@20michael17,@ABCNetwork,Directed,33226,,,1
@grainofsand2020,@OliverMcGee,Directed,33227,,,1
@grainofsand2020,@ABC,Directed,33228,,,1
@grainofsand2020,@therealroseanne,Directed,33229,,,1
@nastylibtard,@nastylibtard,Directed,33230,,,1
@nastylibtard,@realDonaldTrump,Directed,33231,,,1
@asommerstein4,@realmikepacker,Directed,33232,,,1
@asommerstein4,@Sarah_G_Barker,Directed,33233,,,1
@asommerstein4,@EdKrassen,Directed,33234,,,1
@asommerstein4,@therealroseanne,Directed,33235,,,1
@Trump2032,@kanyewest,Directed,33236,,,1
@FreedomNTheUSA,@TheRealHublife,Directed,33237,,,1
@Donlwj,@KayaJones,Directed,33238,,,1
@Donlwj,@Rambobiggs,Directed,33239,,,1
@Donlwj,@ABCNetwork,Directed,33240,,,1
@Donlwj,@jimmykimmel,Directed,33241,,,1
@Donlwj,@FLOTUS,Directed,33242,,,1
@Donlwj,@therealroseanne,Directed,33243,,,1
@LarryB336,@CrazyVegasMark,Directed,33244,,,1
@LarryB336,@susannfiori2,Directed,33245,,,1
@LarryB336,@KayaJones,Directed,33246,,,1
@LarryB336,@ABCNetwork,Directed,33247,,,1
@LarryB336,@jimmykimmel,Directed,33248,,,1
@LarryB336,@FLOTUS,Directed,33249,,,1
@LarryB336,@therealroseanne,Directed,33250,,,1
@TheWave0079,@RealMattCouch,Directed,33251,,,1
@JackisBack,@UnicornTruffles,Directed,33252,,,1
@JackisBack,@PeterSweden7,Directed,33253,,,1
@JackisBack,@therealroseanne,Directed,33254,,,1
@VolkishFolklore,@therealroseanne,Directed,33255,,,1
@ROBERT3620,@AprilDRyan,Directed,33256,,,1
@ROBERT3620,@therealroseanne,Directed,33257,,,1
@willbarrett_1,@therealroseanne,Directed,33258,,,1
@EdJoyce,@EdJoyce,Directed,33259,,,1
@EdJoyce,@TheRickyDavila,Directed,33260,,,1
@EdJoyce,@ABCNetwork,Directed,33261,,,1
@Joeken3038,@therealroseanne,Directed,33262,,,1
@Hotaugustknigh1,@therealroseanne,Directed,33263,,,1
@alb2405,@therealroseanne,Directed,33264,,,1
@alb2405,@DonaldJTrumpJr,Directed,33265,,,1
@DannyCCW000,@therealroseanne,Directed,33266,,,1
@LCSeward,@NPR,Directed,33267,,,1
@kmassey32,@FOXTV,Directed,33268,,,1
@kmassey32,@therealroseanne,Directed,33269,,,1
@kmassey32,@ABCNetwork,Directed,33270,,,1
@TeVorris,@TeVorris,Directed,33271,,,1
@BrianKiley5,@FOXTV,Directed,33272,,,1
@JohnJBarnesJr21,@therealroseanne,Directed,33273,,,1
@bpadj,@whythe8,Directed,33274,,,1
@rag_koko,@gatewaypundit,Directed,33275,,,1
@rag_koko,@therealroseanne,Directed,33276,,,1
@rag_koko,@espn,Directed,33277,,,1
@WorkerB37758407,@michaeljknowles,Directed,33278,,,1
@WorkerB37758407,@chadfelixg,Directed,33279,,,1
@Katzekraus,@emilyamick,Directed,33280,,,1
@Katzekraus,@michelleisawolf,Directed,33281,,,1
@jonrosenberg,@jonrosenberg,Directed,33282,,,1
@JalenAAlston,@ABC,Directed,33283,,,1
@JalenAAlston,@therealroseanne,Directed,33284,,,1
@MsMellieB,@MsMellieB,Directed,33285,,,1
@coffeandme,@therealroseanne,Directed,33286,,,1
@JeremiahRappel,@TheLyfeULive86,Directed,33287,,,1
@JeremiahRappel,@therealroseanne,Directed,33288,,,1
@iDreamer18,@LouiseMensch,Directed,33289,,,1
@iDreamer18,@ABC,Directed,33290,,,1
@iDreamer18,@therealroseanne,Directed,33291,,,1
@iDreamer18,@realDonaldTrump,Directed,33292,,,1
@haseebo,@The8BitMisfit,Directed,33293,,,1
@BarleyAndBeans,@BarleyAndBeans,Directed,33294,,,1
@sandyditirro,@ABCNetwork,Directed,33295,,,1
@ShannonLeaKO,@ShannonLeaKO,Directed,33296,,,1
@ShannonLeaKO,@Toure,Directed,33297,,,1
@ShannonLeaKO,@ABC,Directed,33298,,,1
@ShannonLeaKO,@therealroseanne,Directed,33299,,,1
@CLCampbell80,@LisaMei62,Directed,33300,,,1
@CLCampbell80,@therealroseanne,Directed,33301,,,1
@Black_Feather55,@ABC,Directed,33302,,,1
@Black_Feather55,@ABCNetwork,Directed,33303,,,1
@Black_Feather55,@abcnews,Directed,33304,,,1
@AuntDowd,@Pink_About_it,Directed,33305,,,1
@AuntDowd,@RealMattCouch,Directed,33306,,,1
@MichaelSocialT,@MerriamWebster,Directed,33307,,,1
@ChrisFagan57,@ChrisFagan57,Directed,33308,,,1
