Source,Target,Type,Id,Label,timeset,Weight
@ItisKunmi,@TrumpStudents,Directed,41794,,,1
@ItMeCoop,@OldTakesExposed,Directed,7634,,,1
@ITMFA_NOW,@1st_and_only,Directed,37109,,,1
@ITMFA_NOW,@EdKrassen,Directed,37111,,,1
@ITMFA_NOW,@JerriSwann21,Directed,37108,,,1
@ITMFA_NOW,@ScottDaniels447,Directed,37106,,,1
@ITMFA_NOW,@thegeissberger,Directed,37110,,,1
@ITMFA_NOW,@thepolyjunki,Directed,37107,,,1
@its_a_trapppppp,@B_Rad_Gee_Zee,Directed,24323,,,1
@its_a_trapppppp,@TiangPaul,Directed,24322,,,1
@its_de_los_rios,@TheGoodGodAbove,Directed,24949,,,1
@ItsAHappyDoggo,@Laura1342,Directed,52927,,,1
@itsahelluvatown,@MiaFarrow,Directed,21253,,,1
@itsahelluvatown,@USATODAY,Directed,21254,,,1
@itsdannyg,@DuleHill,Directed,47415,,,1
@ItsKelleyKelley,@KayaJones,Directed,47537,,,1
@ItsMeCathi,@iamwandasykes,Directed,18401,,,1
@ItsMeMario904,@aDeliciousMess,Directed,60439,,,1
@ItsMeMario904,@CreoleBeauty00,Directed,60440,,,1
@ItsMeMario904,@THEsaragilbert,Directed,60441,,,1
@ItsMeRaySmith,@JackPosobiec,Directed,56056,,,1
@itsmyboul,@TiffanyDCross,Directed,31476,,,1
@itsninoooo,@andygh26,Directed,14334,,,1
@itsninoooo,@chrisb_writer,Directed,14333,,,1
@itsninoooo,@debralynnsmith3,Directed,14337,,,1
@itsninoooo,@dr_righteous,Directed,19770,,,1
@itsninoooo,@Milliron681,Directed,14335,,,1
@itsninoooo,@soonerrick,Directed,14336,,,1
@itsninoooo,@staab_teresa,Directed,14332,,,1
@ItsNorbitPeters,@SnoopDogg,Directed,2616,,,1
@itspatreesh2u,@KayaJones,Directed,18612,,,1
@itspatreesh2u,@MarkDice,Directed,25138,,,1
@itspatreesh2u,@therealroseanneMarkDice,Directed,25137,,,1
@itspatreesh2u,@willsmithaf,Directed,18611,,,1
@itsprkles,@atrupar,Directed,55499,,,1
@itsprkles,@HARRISFAULKNER,Directed,55500,,,1
@ItsRickalicious,@OzzyLFlacoman,Directed,20006,,,1
@ItsTanaMarie,@PresidentTyrone,Directed,4924,,,1
@itsthehumidity,@AshleyFurniture,Directed,60005,,,1
@itsthehumidity,@CharlesMBlow,Directed,59998,,,1
@itsthehumidity,@Disney,Directed,60001,,,1
@itsthehumidity,@mosaique813,Directed,59997,,,1
@itsthehumidity,@Outback,Directed,60003,,,1
@itsthehumidity,@pepsi,Directed,60004,,,1
@itsthehumidity,@pfizer,Directed,60006,,,1
@itsthehumidity,@Samsung,Directed,60007,,,1
@itsthehumidity,@SUBWAY,Directed,60002,,,1
@ItsTheXfactor,@usatoday,Directed,30939,,,1
@itzme_c,@BobbyJOnline,Directed,11861,,,1
@itzme_c,@Stuff_Taylor,Directed,11860,,,1
@ItzWoweeZowee,@irritatedwoman,Directed,56250,,,1
@IUdonger,@JoyAnnReid,Directed,18542,,,1
@IURadioNetwork,@AprilDRyan,Directed,24891,,,1
@IURadioNetwork,@Disney,Directed,24893,,,1
@IURadioNetwork,@iamwandasykes,Directed,4766,,,1
@ivegotthisK,@krassenstein,Directed,29420,,,1
@ivegrownweary,@ShannonLeaKO,Directed,17769,,,1
@ivegrownweary,@Toure,Directed,17770,,,1
@IvelissePau1,@KayaJones,Directed,5012,,,1
@IVF_MD,@MalcolmNance,Directed,52121,,,1
@IVicere,@Chadwick_Moore,Directed,15990,,,1
@ivory_lisa,@AmandaNHardwic1,Directed,48048,,,1
@ivory_lisa,@CaughtYa164,Directed,48049,,,1
@ivory_lisa,@KDavisGayFriend,Directed,21401,,,1
@ivory_lisa,@nytimes,Directed,21403,,,1
@iVote_Trump,@AP,Directed,20980,,,1
@iVote_Trump,@limbaugh,Directed,20164,,,1
@iVote_Trump,@POTUS,Directed,20080,,,1
@IvyEaves,@MSNBC,Directed,51541,,,1
@ivyzpoizon,@Disney,Directed,33907,,,1
@ivyzpoizon,@ShaunKing,Directed,33905,,,1
@IWillRedPillU,@EdKrassen,Directed,18733,,,1
@IWillRedPillU,@FoxNews,Directed,10618,,,1
@IWillRedPillU,@Len21878832,Directed,40038,,,1
@IWillRedPillU,@President1Trump,Directed,40039,,,1
@IWillRedPillU,@REMarquardt,Directed,10616,,,1
@ixchelroy,@ChelseaClinton,Directed,40399,,,1
@ixchelroy,@OpenSociety,Directed,40400,,,1
@IxusLXXIX,@Gavin_McInnes,Directed,34666,,,1
@Iyamwhatiyam3,@ItzCaityCat,Directed,44215,,,1
@Iyamwhatiyam3,@ShellyAMoss2,Directed,44216,,,1
@Iyamwhatiyam3,@TheAntiTwitler,Directed,44217,,,1
@iZairois,@FLOTUS,Directed,14548,,,1
@iZairois,@jimmykimmel,Directed,14547,,,1
@iZairois,@KayaJones,Directed,14545,,,1
@izzitjustme,@Disney,Directed,17748,,,1
@izzitjustme,@Spider_Hunter,Directed,27876,,,1
@izzitjustme,@W7VOA,Directed,17746,,,1
@izzitjustme,@xwrigs,Directed,17745,,,1
@J_Blasco13,@THEsaragilbert,Directed,8808,,,1
@J_fassler,@ahumorlessfem,Directed,61444,,,1
@J_fassler,@ChelseaClinton,Directed,61200,,,1
@J_fassler,@OpenSociety,Directed,61201,,,1
@J_Gooder,@SydneyA,Directed,20420,,,1
@J_Hurstman,@ANGIELEEE2,Directed,30760,,,1
@J_Hurstman,@DeannaSader,Directed,30761,,,1
@J_Hurstman,@ericbolling,Directed,38208,,,1
@J_Hurstman,@swivman,Directed,30762,,,1
@J_J_Falk,@TheTweetOfGod,Directed,12998,,,1
@J_K_Smothers,@CNN,Directed,45677,,,1
@J_L_Forrester,@FLOTUS,Directed,8542,,,1
@J_L_Forrester,@jimmykimmel,Directed,8541,,,1
@J_L_Forrester,@KayaJones,Directed,8539,,,1
@J_L_Forrester,@Real_Tim_Turner,Directed,20412,,,1
@j_slazyk,@nytimes,Directed,35162,,,1
@j071753,@AllenWatson23,Directed,27843,,,1
@j071753,@there,Directed,27846,,,1
@j071753,@Triggeriffic,Directed,27842,,,1
@j0hnington,@EricHaywood,Directed,50555,,,1
@J12Young,@greggutfeld,Directed,50954,,,1
@J12Young,@Liberty4USA,Directed,50953,,,1
@j3llyb3anz02,@HOLLYWOODSKUM,Directed,53620,,,1
@ja_benningfield,@AmandaNHardwic1,Directed,14308,,,1
@Jaaaaay_B,@AP,Directed,9706,,,1
@JabariWhite1,@ChelseaClinton,Directed,28883,,,1
@JabariWhite1,@intheMatrixxx,Directed,28881,,,1
@JabariWhite1,@POTUS,Directed,28884,,,1
@jabba2711,@codyandrusnyc,Directed,48498,,,1
@jabba2711,@KFILE,Directed,48500,,,1
@jabba2711,@owillis,Directed,48499,,,1
@jabba2711,@RawStory,Directed,45935,,,1
@Jabbadaddy2016,@BethB1213,Directed,1280,,,1
@Jabbadaddy2016,@soonerrick,Directed,1279,,,1
@JabbaUnchained,@themaxburns,Directed,1306,,,1
@jabberwky99,@abbafanatic12,Directed,39284,,,1
@jabberwky99,@TheTweetOfGod,Directed,39285,,,1
@JaccobHearn,@FoxNews,Directed,54940,,,1
@JaccobHearn,@FOXTV,Directed,54938,,,1
@JaccobHearn,@HappeningNow,Directed,54944,,,1
@JaccobHearn,@kanyewest,Directed,54945,,,1
@JaccobHearn,@OliverMcGee,Directed,54937,,,1
@JaccobHearn,@POTUS,Directed,54941,,,1
@JaccobHearn,@seanhannity,Directed,54943,,,1
@jacechambersxxx,@BethB1213,Directed,13234,,,1
@jacechambersxxx,@soonerrick,Directed,13233,,,1
@jack_sommers,@Jew,Directed,58689,,,1
@Jackamus,@RoseanneOnABC,Directed,31718,,,1
@JackCox,@RussTamblyn,Directed,52648,,,1
@jackdrosenberg,@apowerblackout,Directed,24419,,,1
@jackdrosenberg,@JacobAWohl,Directed,24420,,,1
@jackdten7172,@Disney,Directed,36208,,,1
@jackdten7172,@espn,Directed,36207,,,1
@jackdten7172,@gatewaypundit,Directed,36204,,,1
@jackdten7172,@robinlecronesco,Directed,36205,,,1
@Jacked_Game,@DewsNewz,Directed,26741,,,1
@Jacked_Game,@infowars,Directed,26740,,,1
@Jacked_Game,@RealAlexJones,Directed,26742,,,1
@jackhutton,@PoliticusSarah,Directed,45896,,,1
@jackhutton,@politicususa,Directed,45897,,,1
@jackie_campana,@Tigger97498,Directed,52787,,,1
@Jackie32685161,@ColumbiaBugle,Directed,55493,,,1
@Jackie32685161,@Nvehecnycrrcom1,Directed,55494,,,1
@JackieObryan2,@BoSnerdley,Directed,27166,,,1
@jackieoh17,@TC_resistance,Directed,7110,,,1
@Jackies1866109,@MichaelTurchin,Directed,43037,,,1
@JackieShakiba,@RealJack,Directed,15758,,,1
@JackisBack,@Alexander_Avg,Directed,40585,,,1
@JackisBack,@kokasses,Directed,36465,,,1
@JackisBack,@MeSoTory,Directed,47877,,,1
@JackisBack,@NewprezWanted,Directed,38411,,,1
@JackisBack,@PeterSweden7,Directed,33253,,,1
@JackisBack,@tplskylrk,Directed,40584,,,1
@JackisBack,@UnicornTruffles,Directed,33252,,,1
@JackiSchechner,@Kaepernick7,Directed,43118,,,1
@JackiSchechner,@kathygriffin,Directed,29131,,,1
@JackLaurie1,@GandalfDaBlac,Directed,9041,,,1
@JackLaurie1,@rolandsmartin,Directed,9042,,,1
@JackLaurie1,@ValerieJarrett,Directed,9044,,,1
@jackmirkinson,@MarkHarrisNYC,Directed,3476,,,1
@jackmirkinson,@Sulliview,Directed,3477,,,1
@JackPosobiec,@ABCPolitics,Directed,7812,,,1
@JackPosobiec,@askhalid,Directed,59850,,,1
@JackPosobiec,@brupirl,Directed,48886,,,1
@JackPosobiec,@chrisstirewalt,Directed,59185,,,1
@JackPosobiec,@ChrisStirewalt,Directed,60318,,,1
@JackPosobiec,@CNN,Directed,32929,,,1
@JackPosobiec,@danaperino,Directed,59184,,,1
@JackPosobiec,@DanaPerino,Directed,59621,,,1
@JackPosobiec,@FoxBusiness,Directed,55688,,,1
@JackPosobiec,@FoxNews,Directed,42710,,,1
@JackPosobiec,@FOXTV,Directed,29630,,,1
@JackPosobiec,@Jeopardy,Directed,27495,,,1
@JackPosobiec,@JimmyKimmelLive,Directed,7813,,,1
@JackPosobiec,@JoyVBeharmolly_knight,Directed,57794,,,1
@JackPosobiec,@MingGao26,Directed,20732,,,1
@JackPosobiec,@molly_knight,Directed,57795,,,1
@JackPosobiec,@NFL,Directed,55211,,,1
@JackPosobiec,@Nouriel,Directed,41488,,,1
@JackPosobiec,@POTUS,Directed,46971,,,1
@JackPosobiec,@ScottBaio,Directed,36782,,,1
@JackPosobiec,@seanhannity,Directed,19402,,,1
@JackPosobiec,@thehill,Directed,49772,,,1
@JackPosobiec,@tinkandbelle,Directed,59851,,,1
@JackPosobiec,@TMZ,Directed,55212,,,1
@JackPosobiec,@tpcourier,Directed,37103,,,1
@JackRLTurner,@therealrosean,Directed,13808,,,1
@jacksback2007,@tv_foxnetwork,Directed,53847,,,1
@jackschooner43,@FLOTUS,Directed,21652,,,1
@jackschooner43,@NC_Sasquatch,Directed,21651,,,1
@jackschooner43,@PressSec,Directed,21653,,,1
@jackschooner43,@SenatorTimScott,Directed,21654,,,1
@jackschooner43,@therealroseanneNC_Sasquatch,Directed,21650,,,1
@Jackson13224295,@Jackson13224295,Directed,52629,,,1
@JacksonBerger,@JacksonBerger,Directed,5410,,,1
@JacksonBerger,@therealr,Directed,5411,,,1
@JacksonJE2,@09072021,Directed,28353,,,1
@JacksonJE2,@JamseSr,Directed,28354,,,1
@JacksonJE2,@LilMadBenMax,Directed,28355,,,1
@JacksOutrage,@andygh26,Directed,31798,,,1
@JacksOutrage,@debralynnsmith3,Directed,31800,,,1
@JacksOutrage,@Milliron681,Directed,31797,,,1
@JacksOutrage,@soonerrick,Directed,31799,,,1
@Jacksteal7,@JudyKurtz,Directed,59488,,,1
@Jacksteal7,@rkdowner,Directed,59487,,,1
@Jacksteal7,@TheView,Directed,59490,,,1
@jaclyw,@ShellyAMoss2,Directed,58451,,,1
@jaclyw,@sweetsaying4,Directed,58452,,,1
@Jacob_Rains2day,@CillizzaCNN,Directed,9969,,,1
@JacobAWohl,@AP,Directed,50806,,,1
@JacobAWohl,@CNN,Directed,14122,,,1
@JacobAWohl,@FoxNews,Directed,21281,,,1
@JacobAWohl,@NBCNews,Directed,50438,,,1
@JacobAWohl,@politico,Directed,50141,,,1
@JacobAWohl,@RacismDog,Directed,38512,,,1
@JacobKlainberg,@SenhorRaposa,Directed,7316,,,1
@JacobStalcup,@LionelMedia,Directed,44479,,,1
@jacqueenin,@SimplyJoMarr,Directed,19658,,,1
@Jacquel1217,@FoxNews,Directed,2205,,,1
@Jacquel70700100,@4EverTexanEsq99,Directed,5256,,,1
@Jacquel70700100,@CNN,Directed,23477,,,1
@Jacquel70700100,@FOXTV,Directed,24843,,,1
@Jacquel70700100,@KayaJones,Directed,5257,,,1
@Jacquel70700100,@PatriotsSoapbox,Directed,5259,,,1
@Jacquel70700100,@pv1star,Directed,23476,,,1
@Jacquel78403333,@EliottCNN,Directed,47768,,,1
@Jacquel78403333,@NowImNothing_,Directed,26721,,,1
@jacqueline_curl,@Disney,Directed,1770,,,1
@jacqueline_curl,@MichaelSkolnik,Directed,1768,,,1
@JacquelineDola6,@ClintonMSix141,Directed,58192,,,1
@JacquelineDola6,@grizz_meister,Directed,58193,,,1
@JacquelineDola6,@KatTheHammer1,Directed,58187,,,1
@JacquelineDola6,@MareLovesUSA_11,Directed,58190,,,1
@JacquelineDola6,@RoseHasMoreFun,Directed,58191,,,1
@JacquelineDola6,@USAHotLips,Directed,58189,,,1
@jacquelinedora3,@mgaudy1980,Directed,57053,,,1
@jacquelinenana,@FryEileen,Directed,46625,,,1
@jacquelinenana,@HawkeyeInDallas,Directed,46628,,,1
@jacquelinenana,@JessHar96703753,Directed,46629,,,1
@jacquelinenana,@TC_resistance,Directed,46627,,,1
@jacquelinenana,@vickysue45,Directed,46626,,,1
@jacquelyn_goss,@RealAlexJones,Directed,53904,,,1
@Jacqueslibre,@instapundit,Directed,6490,,,1
@Jacqueslibre,@irritatedwoman,Directed,6489,,,1
@Jacqueslibre,@TheView,Directed,6492,,,1
@Jacquie39428285,@TheTweetwit,Directed,34856,,,1
@JacUup,@Disney,Directed,25742,,,1
@JacUup,@jdd2169,Directed,25739,,,1
@JacUup,@RMett2,Directed,30748,,,1
@JacUup,@RoseanneOnABC,Directed,25740,,,1
@jad1rad,@BlissTabitha,Directed,52993,,,1
@jad1rad,@CALA_1111,Directed,52991,,,1
@jad1rad,@chucknorr,Directed,52998,,,1
@jad1rad,@drew0388,Directed,52994,,,1
@jad1rad,@MADE__USA,Directed,52997,,,1
@jad1rad,@President1Trump,Directed,52992,,,1
@jad1rad,@SandraKayWard5,Directed,52989,,,1
@jad1rad,@seanchen1688,Directed,52996,,,1
@jad1rad,@swargcoming,Directed,52990,,,1
@jad1rad,@WGinetta,Directed,52995,,,1
@JAdamsAF,@michelleisaw,Directed,12260,,,1
@Jade_Films,@DisneyABCTV,Directed,61526,,,1
@jade40000,@DEADLINE,Directed,61713,,,1
@jaded5643,@Daradol1,Directed,9385,,,1
@jaded5643,@espn,Directed,9390,,,1
@jaded5643,@JackPosobiec,Directed,9386,,,1
@jaded5643,@WaltDisneyCo,Directed,9387,,,1
@JadedCreative,@MollyJongFast,Directed,46742,,,1
@Jadedee08,@jessica_shader,Directed,8040,,,1
@jadedfox,@SimbaMCO,Directed,57223,,,1
@JadeStratus_,@228ShinyHunting,Directed,16049,,,1
@JadieDBlack,@ChuckNASCAR,Directed,47203,,,1
@JadieDBlack,@POTUS,Directed,47205,,,1
@JadieDBlack,@RoseanneOnABC,Directed,47204,,,1
@Jaeana21,@AprilDRyan,Directed,44943,,,1
@Jaeana21,@DonnaDumaine,Directed,44940,,,1
@Jaeana21,@KayaJones,Directed,44941,,,1
@Jaeana21,@POTUS,Directed,44944,,,1
@JaerodThorn,@CTVNews,Directed,16315,,,1
@JAFOIAM,@MrFilmkritik,Directed,8879,,,1
@jagproperties,@imthesongbirdy,Directed,10326,,,1
@jagproperties,@Lizrrrfangwulf,Directed,10325,,,1
@jagproperties,@realLibertyTom,Directed,10327,,,1
@Jaguire19,@ChucksWife1973,Directed,8085,,,1
@Jaguire19,@DallasCoy1,Directed,8083,,,1
@Jaguire19,@linhen2020,Directed,8082,,,1
@Jaguire19,@mray71150,Directed,8081,,,1
@jahlive78,@occupado333,Directed,25673,,,1
@Jahrulz247,@annefcav,Directed,8170,,,1
@Jahrulz247,@AshleyFurniture,Directed,8179,,,1
@Jahrulz247,@espn,Directed,8172,,,1
@Jahrulz247,@Outback,Directed,8177,,,1
@Jahrulz247,@pepsi,Directed,8178,,,1
@Jahrulz247,@RoseanneOnABC,Directed,8175,,,1
@Jahrulz247,@SUBWAY,Directed,8176,,,1
@Jahrulz247,@WaltDisneyCo,Directed,8173,,,1
@jaijayja,@bigdamnvillan,Directed,9346,,,1
@jaijayja,@jockavfc06,Directed,9347,,,1
@jaijayja,@RoseanneOnABC,Directed,9352,,,1
@jaijayja,@rujel1123,Directed,9348,,,1
@jaijayja,@zoesaldana,Directed,9349,,,1
@jaime_gasson,@hasanthehun,Directed,60392,,,1
@JAJAbythesea,@abc,Directed,31945,,,1
@jajensen327,@Jake_Vig,Directed,16367,,,1
@Jake_Vig,@SethShaffer,Directed,34344,,,1
@JakeGalloComedy,@TC_resistance,Directed,38618,,,1
@jakejoh39977444,@JackPosobiec,Directed,54702,,,1
@Jakep010923,@charliesheen,Directed,55323,,,1
@JakeSherman,@SRuhle,Directed,35436,,,1
@jakoppel,@DonCheadle,Directed,27321,,,1
@jakoppel,@niffer1283,Directed,27320,,,1
@jakoppel,@RoseanneOnABC,Directed,27322,,,1
@Jalbarron13,@roxxy88,Directed,149,,,1
@JaleesaWZZM,@TEGNA,Directed,6887,,,1
@JaleesaWZZM,@wzzm13,Directed,6888,,,1
@jam266,@DarbaDee,Directed,17246,,,1
@jam266,@DeannaSader,Directed,17245,,,1
@jam266,@ericlowenbach,Directed,17244,,,1
@jam266,@Lani6400,Directed,17247,,,1
@jam266,@soonerrick,Directed,17243,,,1
@JamaalWrllh,@ReneePostula,Directed,59188,,,1
@jamaicasrumcake,@debralynnsmith3,Directed,2035,,,1
@jamaicasrumcake,@soonerrick,Directed,2034,,,1
@jamalhbryant,@USATODAY,Directed,5480,,,1
@JAmato426,@TheRealJuanJB,Directed,59091,,,1
@JAmato426,@timothyhaskell,Directed,59090,,,1
@James_KWanner,@JoeConchaTV,Directed,42675,,,1
@james_shimkus,@justbav24,Directed,27492,,,1
@james0n2,@doodlebug4845,Directed,39374,,,1
@james0n2,@dougherty462,Directed,39375,,,1
@james0n2,@MizzzMessy,Directed,40642,,,1
@James32325724,@atrupar,Directed,46300,,,1
@James32325724,@MAGAKrissy,Directed,46299,,,1
@James32325724,@POTUS,Directed,46303,,,1
@James32325724,@thinkprogress,Directed,46302,,,1
@JamesAlvinLee,@DarbaDee,Directed,9828,,,1
@JamesAlvinLee,@DeannaSader,Directed,9824,,,1
@JamesAlvinLee,@Lani6400,Directed,9829,,,1
@JamesAlvinLee,@nancychatter,Directed,9826,,,1
@JamesAlvinLee,@soonerrick,Directed,9827,,,1
@JamesAlvinLee,@theMAYOR812,Directed,9825,,,1
@JamesBondNNZ,@andygh26,Directed,23892,,,1
@JamesBondNNZ,@debralynnsmith3,Directed,23894,,,1
@JamesBondNNZ,@DPWmom,Directed,25409,,,1
@JamesBondNNZ,@soonerrick,Directed,23893,,,1
@JamesBu62172122,@FOXTV,Directed,34137,,,1
@JamesBu62172122,@libbyannehess,Directed,34134,,,1
@JamesBu62172122,@RoseanneOnABC,Directed,34136,,,1
@JamesBu62172122,@Truth24Patriot,Directed,34133,,,1
@JamesCGolf4,@Loudog317,Directed,8073,,,1
@JamesCGolf4,@michelleisawolf,Directed,8074,,,1
@JamesCurle,@edsbs,Directed,37861,,,1
@JamesDirtD2045,@ChelseaClinton,Directed,50035,,,1
@JamesDirtD2045,@DonaldJTrumpJr,Directed,50034,,,1
@JamesDirtD2045,@Karl32083272,Directed,50032,,,1
@JamesDirtD2045,@OpenSociety,Directed,50036,,,1
@JamesDirtD2045,@randytorresnyc,Directed,50031,,,1
@JamesDoss50,@Knowhatmatters,Directed,61769,,,1
@JamesFNoonan1,@archie34,Directed,15826,,,1
@JamesFNoonan1,@FoxNews,Directed,15828,,,1
@JamesFNoonan1,@josephmcclung81,Directed,15824,,,1
@JamesFNoonan1,@logantweeting,Directed,15827,,,1
@JamesFNoonan1,@WholeLottaRosex,Directed,15825,,,1
@jamesfrodyma,@benshapiro,Directed,39388,,,1
@JamesGunn,@DonaldJTrumpJr,Directed,56644,,,1
@JamesHa01070544,@1Romans58,Directed,36729,,,1
@JamesHa01070544,@PeterSweden7,Directed,25244,,,1
@JamesHa01070544,@VP,Directed,36730,,,1
@JamesKardashia,@georgesoros,Directed,31164,,,1
@JamesKosur,@Twitter,Directed,573,,,1
@JamesLuchte,@ChelseaClinton,Directed,13058,,,1
@JamesLuchte,@OpenSociety,Directed,13059,,,1
@jamesmacdo,@nytimes,Directed,25765,,,1
@JamesMtrev007,@amy57201970,Directed,54851,,,1
@JamesMtrev007,@poconomtn,Directed,54853,,,1
@JamesMtrev007,@Steve_Pippin,Directed,54852,,,1
@JamesonCook,@hrtablaze,Directed,51444,,,1
@jamesonstarship,@jbarro,Directed,29191,,,1
@JAMESP1953,@jmwcentralFLA,Directed,38010,,,1
@JAMESP1953,@ThePatriot142,Directed,38009,,,1
@JamesRabar2,@ADL_National,Directed,31903,,,1
@JamesRabar2,@ChelseaClinton,Directed,4782,,,1
@JamesRabar2,@CineRik,Directed,23658,,,1
@JamesRabar2,@GlennKesslerWP,Directed,31902,,,1
@JamesRabar2,@kezbongo,Directed,24911,,,1
@JamesRabar2,@Mangaka_Mi,Directed,22841,,,1
@JamesRabar2,@mehransharmini,Directed,23660,,,1
@JamesRabar2,@mojopo,Directed,23659,,,1
@JamesRabar2,@OpenSociety,Directed,4783,,,1
@JamesRabar2,@RiparianAmie,Directed,25472,,,1
@JamesRabar2,@ryanfeinberg407,Directed,33351,,,1
@JamesRabar2,@Serko_abi,Directed,25473,,,1
@JamesRabar2,@Starchasm,Directed,22842,,,1
@jamesratliff,@OliverMcGee,Directed,26921,,,1
@jamesrphelan,@alvim78,Directed,17030,,,1
@jamesrphelan,@DavidAFrench,Directed,17031,,,1
@jamesrphelan,@JoyAnnReid,Directed,17032,,,1
@JamesSKimmel,@JoeNBC,Directed,3299,,,1
@jamesspider4,@DickPumpaloaf,Directed,42494,,,1
@jamesspider4,@Pablo54572241,Directed,42495,,,1
@jamesspider4,@realLibertyTom,Directed,42496,,,1
@JamesStrotherJr,@FoxNews,Directed,26474,,,1
@JamesStrotherJr,@N_Corey1984,Directed,38188,,,1
@Jamey_Giddens,@THEsaragilbert,Directed,21615,,,1
@jami_san,@LowLevelGeorge,Directed,39562,,,1
@jami_san,@sallykohn,Directed,39563,,,1
@Jamie_Nash,@Jamie_Nash,Directed,15555,,,1
@jamie_uhler,@jupin,Directed,55447,,,1
@jamiedlux,@laurenhayden843,Directed,19576,,,1
@jamiedlux,@nancygilesnyc,Directed,24735,,,1
@jamiedlux,@syntheticrebel1,Directed,10095,,,1
@jamiedlux,@therealroseannenancygilesnyc,Directed,24734,,,1
@jamiedlux,@THEsaragilbert,Directed,19577,,,1
@JamieGlazov,@AsYouNotWish,Directed,21859,,,1
@JamieGlazov,@Chris_A10_USA,Directed,21860,,,1
@JamieGlazov,@J,Directed,21861,,,1
@jamielynncrofts,@AP,Directed,15296,,,1
@Jamierodr10,@abc,Directed,46262,,,1
@Jamierodr10,@ABCPolitics,Directed,30194,,,1
@JamilSmith,@DonaldJTrumpJr,Directed,25033,,,1
@JamilSmith,@EdKrassen,Directed,30583,,,1
@JamilSmith,@Kaepernick7,Directed,45756,,,1
@JamilSmith,@Sarah_G_Barker,Directed,30582,,,1
@JamilSmith,@ValerieJarrett,Directed,1187,,,1
@jamran55,@LordOdin57,Directed,52151,,,1
@jamran55,@TrumpsTime1,Directed,52149,,,1
@jamran55,@Who_Planted_A,Directed,52150,,,1
@Jams_Bond,@TedNugent,Directed,32809,,,1
@JAMsMa,@abc,Directed,46525,,,1
@Jan39writes,@ABCPolitics,Directed,5114,,,1
@Jan82505835,@Dee013Dee,Directed,25201,,,1
@janal49017484,@BaBieGirlieGirl,Directed,17027,,,1
@janal49017484,@LauraLoomer,Directed,16228,,,1
@janal49017484,@philadper2014,Directed,7867,,,1
@JanC182,@GAD58,Directed,47679,,,1
@JanC182,@Istillwantapony,Directed,57562,,,1
@JanC182,@JakeSherman,Directed,39452,,,1
@JanC182,@JTMYVA,Directed,53254,,,1
@JanC182,@LukeRattler,Directed,59061,,,1
@JaneHeidel,@385parkplace,Directed,55407,,,1
@JaneHeidel,@MARS0411,Directed,55405,,,1
@JaneHeidel,@SGTreport,Directed,55408,,,1
@janendg2016,@BlissTabitha,Directed,6664,,,1
@janendg2016,@jlperry_jr,Directed,6663,,,1
@JanePhoenix3,@LiberalLecter,Directed,54019,,,1
@JaneRiise,@ChelseaClinton,Directed,41328,,,1
@JaneRiise,@DonaldJTrumpJr,Directed,41327,,,1
@JaneRiise,@OpenSociety,Directed,41329,,,1
@JaneSmith9069,@KassandraSeven,Directed,9268,,,1
@JanetDerouin,@CNNnewsroom,Directed,8198,,,1
@JanetDerouin,@VanJones68,Directed,8199,,,1
@janetheath15,@MandMetc,Directed,10879,,,1
@janetheath15,@ryanfeinberg407,Directed,10880,,,1
@janetheath15,@thenatureboiiii,Directed,10878,,,1
@JanetMarks20,@bjscodywody1,Directed,20902,,,1
@janetoegel,@FoxNews,Directed,44628,,,1
@janetoegel,@JessicaTarlov,Directed,44629,,,1
@JanetParks3,@jimmykimmel,Directed,39997,,,1
@JanetSkene,@dakami,Directed,60751,,,1
@JanetSkene,@mattcarin41,Directed,60750,,,1
@JanetteVILeg,@RealDLHughley,Directed,25333,,,1
@JanetThoma,@ResistanceNOW77,Directed,21510,,,1
@JanettNLee1,@the,Directed,35501,,,1
@janetwilber,@Disney,Directed,6224,,,1
@janetwilber,@JoyBehar,Directed,6227,,,1
@janetwilber,@LisaSmith4680,Directed,6223,,,1
@JaniBetancoirt,@563Scott,Directed,52696,,,1
@JaniBetancoirt,@JJDJ1187,Directed,52697,,,1
@JaniBetancoirt,@JoyAnnReid,Directed,49129,,,1
@janice_e,@ACastelluci,Directed,24070,,,1
@janice_e,@britishjohnny2,Directed,58595,,,1
@janice_e,@Lin46222208,Directed,58594,,,1
@janice_e,@LouDobbs,Directed,24074,,,1
@janice_e,@MsVAA,Directed,24068,,,1
@janice_e,@seanhannity,Directed,24073,,,1
@janice_e,@third_sasha,Directed,24069,,,1
@janice_e,@vickibazter,Directed,24071,,,1
@janice_e,@YoungDems4Trump,Directed,24075,,,1
@JaniceA1955,@DaddyFems,Directed,44649,,,1
@JaniceA1955,@Dancingdaria,Directed,44646,,,1
@JaniceA1955,@Dax_x98,Directed,38586,,,1
@JaniceA1955,@JakeSherman,Directed,44650,,,1
@JaniceA1955,@misstinafey,Directed,44647,,,1
@JaniceA1955,@nicwil75,Directed,44648,,,1
@JaniceTXBlessed,@Akemm2Annette,Directed,47680,,,1
@JaniceTXBlessed,@Roseanne,Directed,47682,,,1
@JaniceTXBlessed,@TheView,Directed,3425,,,1
@janiciaf,@botepwiezer,Directed,39227,,,1
@Janis64555857,@ajahny,Directed,15514,,,1
@Janis64555857,@andygh26,Directed,15516,,,1
@Janis64555857,@debralynnsmith3,Directed,15518,,,1
