ID,tweets,mentions,pro
@mitsurutenma,1,0,0
@StarTribune,0,1,0
@santamonicamoe,0,1,0
@Majac00,1,0,0
@Gretta4Trump,1,0,0
@BoombyeTrump,1,0,0
@CANDYNUTZ,1,0,0
@SoapboxO,1,0,0
@SkinnyHeat,1,0,0
@JLynn2018,0,2,0
@Cococraving,1,0,0
@derfrankreiner,1,0,0
@ALT_uscis,0,3,0
@FryEileen,0,1,0
@bclare211,0,1,0
@dustbinflowers,1,0,0
@npearson21,1,0,0
@scottgbaker,1,0,0
@silverlining8D,1,0,0
@Gappits,0,1,0
@Mad_A_Wayne,0,1,0
@ellenor80,1,0,0
@webgonewild,1,0,0
@WendyHZ1977,1,0,0
@Ed17447,0,2,0
@rosenberg_saul,1,0,0
@ronguerriero,1,0,0
@DoinWork86,1,0,0
@KennyHerzog,1,0,0
@katebennett_dc,0,1,0
@MidgetMoma,1,0,0
@Mulkiizm,1,0,0
@avarey2009,2,0,0
@bapartofmylife,1,4,0
@steve_boyar,1,0,0
@ProfRoyale,0,1,0
@mgmccusker1,1,0,0
@avipsycho,1,0,0
@xkcdComic,0,1,0
@hosea4verse6,1,0,0
@Rrroll_Tide,1,0,0
@MinnesotaJo_,1,0,0
@call_me_jamie24,1,0,0
@KTLA,0,1,0
@ggreeneyes1975,1,0,0
@Upstreamism,1,0,0
@miaperrone,0,1,0
@TTMProject,0,1,0
@ParrotHead716,1,0,0
@MrMonroe17,1,0,0
@MsMaryMoss,2,0,0
@TrishTess,1,0,0
@tobeytobacco,1,0,0
@whatadaydanny,0,1,0
@terescavs,1,0,0
@bridesmac29,1,0,0
@KnucklDraginSam,1,0,0
@SterlingSpector,1,0,0
@thegr8juan_2,0,2,0
@TheKidFromFlint,1,0,0
@cybr_gk,1,0,0
@McfallandOats,1,0,0
@ElizabethMegna,2,0,0
@charlie_lorz,1,0,0
@EnahMacKenneth,0,1,0
@sanitycheck99,0,1,0
@connelly8988,1,0,0
@mchooyah,0,1,0
@UrMomsHaus,1,0,0
@53flowerchild,1,0,0
@bwheel7,1,0,0
@RebekahWorsham,1,0,0
@chrisdmytriw1,1,0,0
@LCFCCollegekidz,0,1,0
@tvvitterguy,1,0,0
@Hilda52170723,0,1,0
@BxSJ_,1,0,0
@PWoodrowTheIII,1,2,0
@j3d1k,1,0,0
@ChristinaHepner,1,0,0
@roseanne_the,2,0,0
@MichaIsPeaches,3,0,0
@RamJamRTR,1,0,0
@chardymacdennis,1,0,0
@roosterteacher,1,0,0
@KreationGoddess,1,0,0
@marijuanaradio,1,0,0
@ImmaMuteYa,1,0,0
@StevensPoints,1,0,0
@bamabelleng,1,0,0
@channers3,0,2,0
@roseyankee,1,0,0
@redz041,0,1,0
@sharpetax,0,1,0
@NovaLuxurious,0,1,0
@pitt082303,0,1,0
@DRUDGE_REPORT,0,2,0
@theNFLchick,0,1,0
@slimfast965,1,0,0
@DanaNra2000,1,0,0
@ItalianPatriot,3,0,0
@ispyradio,1,0,0
@CapWhitebread,1,0,0
@Matthewsdad5106,1,0,0
@CoreyLMJones,0,1,0
@ask_the_cove,0,1,0
@PirateNationRN,1,0,0
@Luckylaurie2,1,0,0
@Charles_1944,1,0,0
@infowars,0,2,0
@DewsNewz,0,1,0
@thgossip,0,1,0
@Jackamus,1,0,0
@AngryFillyFan,1,0,0
@10gteam,1,0,0
@immaculate__Jay,1,0,0
@Brantlotrios,2,0,0
@therealjoegish,1,0,0
@joseph12xu,1,0,0
@1981Laroche,1,0,0
@AeridisArt,0,1,0
@Biff_Copher,0,1,0
@Carmelrgibbons,0,1,0
@wildwas2112,1,0,0
@gj8yVZATKdPatDg,1,0,0
@VirginiaLady16,1,0,0
@NoOrangeClown,1,0,0
@melodychi,1,0,0
@MyNews13,0,1,0
@MUELLER2018,1,0,0
@KatrinaPierson,0,1,0
@ROSEANNE,0,1,0
@lenka_,1,0,0
@dyllyp,0,1,0
@Point_tecno,1,0,0
@Joduan,1,0,0
@briasinterIde,1,0,0
@amandamdotson,1,0,0
@sguggenheim,0,1,0
@JetValerio,1,0,0
@realBrianKScott,1,0,0
@free2be1362,1,0,0
@Strawbe01403158,1,0,0
@HashTagVirtual,1,0,0
@Airslave,1,0,0
@ANON_i77i7i,1,0,0
@Buddy_Hinton,1,0,0
@nathanuranus,1,0,0
@RecipeForTheW,0,3,0
@Bitchslappermvp,1,0,0
@krittabug,0,1,0
@KenGardner11,0,1,0
@dogwar007,1,0,0
@chicagoinformer,1,0,0
@KevinRizzo17,0,2,0
@total_janarchy,0,2,0
@Lolita954ify,1,0,0
@IAmAphroditeOz,1,0,0
@AnthonyStarke,0,1,0
@MalvernChris,1,0,0
@DickZenormous,1,0,0
@ccross5882,1,0,0
@TR0easy,1,0,0
@KiLLaCaG,1,0,0
@suntimes,0,1,0
@Feebsdad,1,0,0
@PG_Chrys,1,0,0
@sharonwaxman,1,0,0
@nancyrice5,1,0,0
@Official_ARod,1,0,0
@CSteven,1,0,0
@tommyrulznyc,1,0,0
@hmeisler,0,1,0
@RampCapitalLLC,0,1,0
@willsommer,0,1,0
@2015Librarian,1,0,0
@SunEagle,1,0,0
@KrussowAlice,1,0,0
@4AllSoulKind,0,5,0
@1Javierson,1,0,0
@InsideOutLaw,0,2,0
@whatupJD3,0,4,0
@TacoTuesdayWeld,1,0,0
@KKaiser32,1,0,0
@VegBrain,1,0,0
@EkhteraExotic,1,0,0
@5150power,1,0,0
@CStevenTucker,1,1,0
@sh_irredeemable,0,1,0
@NSWilson918,1,0,0
@TonyFly,1,0,0
@colovion,1,0,0
@BigBassTurd,1,0,0
@TammyRosenfeld,1,0,0
@sda0918,1,0,0
@DEADLINE,1,0,0
@awwunicorns,1,0,0
@allierucks,1,0,0
@ohioMom10,1,0,0
@VeccMV,0,1,0
@FlipperShticky,1,0,0
@Stockmarket_Kid,1,0,0
@CNBC,0,1,0
@mrtgr,1,0,0
@racephenom,0,1,0
@dan_something,1,0,0
@ST5cKman,1,0,0
@bakermind,1,0,0
@sjens188,1,0,0
@sparkleponyboy,1,0,0
@Flatus74,1,0,0
@leighgoodison,1,0,0
@WSJ,0,2,0
@marcbernardin,0,1,0
@AggieJ1016,1,0,0
@itwasme164,2,0,0
@Road_2_Ft_Worth,1,0,0
@Konnie1963,1,0,0
@MrMike855,0,1,0
@pepesealvia,1,0,0
@darkskinmanson,0,1,0
@TwoWheelJeep,1,0,0
@chehmazel,1,0,0
@fourbarcgirl,1,0,0
@DannyGorrin,1,0,0
@TsopNotgnihsaw,1,0,0
@_AlexPerdue,1,0,0
@NoAnimalAbuse66,1,0,0
@drnise,1,0,0
@PolitikMasFina,0,1,0
@HireMeImFunny,1,0,0
@MrThornRecords,1,0,0
@JeremyNunes,1,0,0
@lesliefmiller,1,0,0
@JackieQuinnAP,1,0,0
@eric_time,1,0,0
@cljcjekl,1,0,0
@JohnQuinnPublic,0,1,0
@sonicdork,1,0,0
@TJEbah,1,0,0
@naterankin90,0,2,0
@coolworld0,1,0,0
@Rev_Orbb,1,0,0
@ricknofzinger,1,0,0
@Paulashatsky,0,1,0
@thefamilycrypt,1,0,0
@rbell88899,1,0,0
@ajstellxo,1,0,0
@DianeEllison19,1,0,0
@Nerienis,1,0,0
@lobs_live,1,0,0
@DILandsman,1,0,0
@HvnlyQn1,1,0,0
@gaylon_steve,1,0,0
@SkyNewsBreak,0,2,0
@duckyack,1,0,0
@bellasue24,1,0,0
@TrumpToResign,1,0,0
@frankie_locke,1,0,0
@wyliephenix,1,0,0
@Iatselocal212,1,0,0
@JoeyvondoomJoe,1,0,0
@GadsdenBabs,1,0,0
@natemcdermott,0,1,0
@FragileMenz,1,0,0
@photodave2014,1,0,0
@Odd_One_Out15,1,0,0
@bleudawn7,0,1,0
@AnonymissFire,0,1,0
@104SONADOR,0,1,0
@AMluvinit2,0,1,0
@42Gnome,0,1,0
@AWorldOutOfMind,0,1,0
@ad_gent2012,0,1,0
@AntiRacism4Eva,0,1,0
@ever_knights4,1,0,0
@TheRitaMoreno,0,2,0
@jpb103,1,0,0
@christinechoute,0,1,0
@gigohead,1,0,0
@donrodnes,1,0,0
@m4evr4gvn,1,0,0
@BillVidonic,0,1,0
@Birdle2963,1,0,0
@tombrazelton,1,0,0
@MarkBull8,0,1,0
@KingOfLincoln,1,0,0
@DaliaChai,1,0,0
@Dlec4000Darreng,1,0,0
@tressalee22,1,0,0
@LadyReverb,0,1,0
@HAGOODMANAUTHOR,0,1,0
@WINDOCTORRX,1,0,0
@BornReda,1,0,0
@AxWasHere,1,0,0
@brendanrblack,1,0,0
@TeNishaHart12,1,0,0
@RonPaul4Eva,1,0,0
@TressaLG047,1,0,0
@mcavoy83998365,0,1,0
@UnicornTruffles,0,1,0
@MrsAlSwearengen,1,0,0
@_vidabella,0,1,0
@grainofsand2020,1,0,0
@Donlwj,1,0,0
@kmassey32,1,0,0
@alb2405,1,0,0
@Joeken3038,1,0,0
@chadfelixg,0,1,0
@BrianKiley5,1,0,0
@starre_labelle,0,1,0
@JohnJBarnesJr21,1,0,0
@iDreamer18,1,0,0
@LouiseMensch,0,1,0
@malingenie,1,0,0
@AngelaLMorabito,1,0,0
@FarhanBinhanif1,1,0,0
@douglenox,1,0,0
@JamesRabar2,1,0,0
@declanp1,1,0,0
@CNNISISFAKENEWS,0,1,0
@StraightHom0,1,0,0
@bruiser452,1,0,0
@dafnesampaio,1,0,0
@dfieha,1,0,0
@thereal_breel,1,0,0
@JETconsul,2,0,0
@ceetwo,1,0,0
@SeriesBrasil,1,0,0
@MagWildwood1,0,1,0
@RotationsGeek,1,0,0
@SpittingBack,1,1,0
@ArdenYows,1,0,0
@HeyItsPEA,1,0,0
@chriswpete,1,0,0
@BruceBartlett,0,1,0
@munimchoudhury,1,0,0
@jorff916,1,0,0
@FaithFlaherty3,1,0,0
@LaniSalter,1,0,0
@queenkellee,2,0,0
@sammyfan00,0,1,0
@CactusFlower39,0,1,0
@Porter_Venn,1,0,0
@The_Kpop_Mom,1,0,0
@dhtown2000,1,0,0
@MattyMailMan,1,0,0
@okbroncos,0,1,0
@jellyroll913,1,0,0
@A_Gato_Viejo,1,0,0
@10_digital,0,1,0
@StevenRoberts16,0,1,0
@helenskids1,1,0,0
@GregXB,1,0,0
@UQnMe,0,1,0
@all_the_Mindy,0,1,0
@SmartyJones1,0,1,0
@apowerblackout,0,1,0
@JacobAWohl,0,2,0
@40glockaholic,1,0,0
@FgtTheOligarchy,0,1,0
@jordynmccrazy12,1,0,0
@ScarlettOrgana,1,0,0
@mjonespirit,1,0,0
@JoeAndy74611394,1,0,0
@kelsxomarie,1,0,0
@Doctadre__,1,0,0
@TxTrumpgirl7,0,1,0
@Petri_Dish_Life,1,0,0
@3guylink,1,0,0
@thebigotbasher,0,1,0
@BJSquirrel,0,1,0
@BEyedWoman,0,1,0
@bigbool1,0,1,0
@pepperjamman1,0,1,0
@PuddnHaid,0,1,0
@media_auntie,0,1,0
@Ruetheday852,0,1,0
@MM4Cancer,0,1,0
@MrsAmerica2020,1,0,0
@dasguptaji,1,0,0
@roastbeef231219,0,1,0
@ShellyLouP,1,0,0
@micfic,1,0,0
@directvnow,0,1,0
@deray,1,0,0
@renee1266,1,0,0
@BillMaher,0,1,0
@radosko,1,0,0
@Phil_and_ering,1,0,0
@Qdog_8,1,0,0
@MrsWilliams___,2,0,0
@ChristineNanou,1,0,0
@Brenda19922249,1,0,0
@KirschnerZach,1,0,0
@melissaann5761,1,0,0
@AptePro,1,0,0
@Dart_Adams,0,1,0
@LesBridgeman,1,0,0
@SillyCurl79,1,0,0
@AStarHunt,1,0,0
@Tito_gabe_94,1,0,0
@BonnieGranny,0,1,0
@giddaddy,1,0,0
@KESHSAIDDAT,1,0,0
@CEttersmith,1,0,0
@CheriJacobus,0,1,0
@virbow1,1,0,0
@chintztocles,0,1,0
@URGR82DAY,1,0,0
@gidgetcoyne,1,0,0
@abtugrad112015,0,1,0
@Movielizer,1,0,0
@GCV_ArtDirector,0,1,0
@wentworthlindsa,1,0,0
@sunflowerinaz,1,0,0
@LizCrokin,0,1,0
@TurntSportsNews,1,0,0
@ellen6019,1,0,0
@Peoples_Pundit,0,1,0
@michaelschweitz,1,0,0
@JimSterling,0,1,0
@AfAmThinkTank,1,0,0
@einherzfuers,1,0,0
@_stvnmnl,1,0,0
@wolfpack1ep,1,0,0
@margaritamimi1,0,1,0
@tmasonmi5,0,2,0
@HippieAdventure,0,2,0
@pamelamanders0n,1,0,0
@pulp___,0,1,0
@stev_murray,1,0,0
@FirebaughNorman,2,0,0
@twitchyteam,0,2,0
@kyonker4,1,0,0
@belennaaaa,1,0,0
@KState_Fan,1,0,0
@1blessedbee,1,0,0
@Kelly98110823,1,0,0
@JaxLopez7,1,0,0
@GoodKidMannCity,1,0,0
@zerodotjon,1,0,0
@Seriepolis,1,0,0
@JimAlger,1,0,0
@jayfive67,1,0,0
@JCSCubed,1,0,0
@spiked200,2,0,0
@BrienABC21,0,1,0
@FortWaynesNBC,0,1,0
@MMarkillie,1,0,0
@chalktastic,1,0,0
@PatricePinkFile,0,1,0
@deadbeatloans,1,0,0
@nshreyarthi,1,0,0
@shielapul,1,0,0
@BlakeCarson7,0,1,0
@ChrissiX,1,0,0
@d0gbackwards,0,1,0
@sodabomb,1,0,0
@rgihi,0,1,0
@maggicarter,1,0,0
@peggyluvsfred2,0,1,0
@TimRBratt2,1,0,0
@bindrim3,0,1,0
@RedSoxMVP,1,0,0
@BertramDewell,2,0,0
@KenDilanianNBC,0,1,0
@ShonEnoch28,2,0,0
@MZGreenOfficial,0,1,0
@mamawendi,1,0,0
@JohnDellaporta,0,1,0
@jowrotethis,0,1,0
@BigBossManDiLo,1,0,0
@doarproatlub,1,0,0
@swissbusiness,1,0,0
@BleuAnchor2002,1,0,0
@antventure,0,1,0
@KyleJamesHoward,1,1,0
@danettedarbonne,1,0,0
@miliata14,1,0,0
@em_j_ms,1,0,0
@hbryant42,0,1,0
@DrMilesDC,1,0,0
@iDuncanSalazar,1,0,0
@os4185,0,1,0
@carolmo97741745,1,0,0
@yoginichristy,1,0,0
@abutler04,1,0,0
@Sober297,1,0,0
@Rzhevsky,1,0,0
@Filmedia,1,0,0
@JonSeabolt,1,0,0
@BinMasterTiggz,1,0,0
@Shakaama,1,0,0
@theburt,1,0,0
@ODAction_News,1,0,0
@1Amabo2Go,1,0,0
@GroovyDrew2,1,0,0
@HarborPercy,1,0,0
@TheLyfeULive86,0,2,0
@StarsStripesGal,1,0,0
@krystin40993480,1,0,0
@RabbitHoleTX,1,0,0
@macmansd,1,0,0
@crazykat322,1,0,0
@supergringopaul,1,0,0
@PiousRaccoon,1,0,0
@Blackout20,1,0,0
@MNRPH,1,0,0
@javajoel,1,0,0
@_johar_ali_,1,0,0
@soulberries,0,1,0
@verykinkyghoul,1,0,0
@MeganBigMouth,0,1,0
@NavyWifeHaines,1,0,0
@beakinderhuman,1,0,0
@EfCovfefe,0,4,0
@i_be_JB,1,0,0
@gon_zesse,1,0,0
@DeborahVonBrod,1,0,0
@GregMSr,1,0,0
@Freckldfacemami,1,0,0
@89civicsedanefr,1,0,0
@RebeccaVenter,1,0,0
@SamirLevi,1,0,0
@nbcsnl,0,2,0
@AnthonyJMcGirr,0,1,0
@Dougmtintown,0,1,0
@BVaeth253,1,0,0
@FDOIII,1,0,0
@dusel13,1,0,0
@2017dps,1,0,0
@ChaosWolf8,1,0,0
@ConnieAmidei,1,0,0
@slybone54,1,0,0
@CindyMyers1960,2,0,0
@davidcomee,0,1,0
@JudyKurtz,0,4,0
@sdhomir,1,0,0
@Valerie74127463,1,0,0
@thestewmaker,1,0,0
@TrumpsTime1,0,5,0
@4evr_sea,1,0,0
@Pigletscooter,2,1,0
@auburn2017,1,0,0
@Kuahmel,1,0,0
@RebeccaDante,0,1,0
@michaelnorth,0,1,0
@Brookssista1,0,1,0
@hPocus_,1,0,0
@rikwes66,1,0,0
@CnyRon,0,2,0
@TrumpNewsz,0,1,0
@bluedotinOK,1,0,0
@Patty65roses,1,0,0
@WildGoose999,0,1,0
@TRantosaurus,1,0,0
@ebcinpa,1,0,0
@mandybrooks1,0,1,0
@chall2g,1,0,0
@CommodoreTom,1,0,0
@joanwberry,1,0,0
@yo_rocky,0,1,0
@TVHEAUXX,1,0,0
@themonk60,1,0,0
@JoeDabernig,1,0,0
@TamsManke,1,1,0
@Cassie85736824,1,0,0
@no1circles,1,0,0
@slowchris9,1,0,0
@txboyz99,1,0,0
@soulprovider915,1,0,0
@TravisMerwe,1,0,0
@mrrtther,1,0,0
@Sandoo1,1,0,0
@falu_deborah,1,0,0
@David_Mayo,1,0,0
@RomajSmith36,0,1,0
@kittycatzzzz,0,1,0
@ReasonableDoubt,1,0,0
@HuffPostPol,0,1,0
@LaureH84,1,0,0
@WendyFougere,0,1,0
@WdaFonk,0,1,0
@myriam,0,1,0
@NitinMadan212,1,0,0
@StrawberryBran1,1,0,0
@FanninBR,1,0,0
@MarcHandsome_,1,0,0
@stacymsuess,1,0,0
@naxalite,1,0,0
@NomarJames,1,0,0
@elijahstarr,1,0,0
@Omerta1916,0,1,0
@itsjenflem,1,0,0
@DKanSkinFan,1,0,0
@RetiredDA,1,0,0
@vachilly64,0,1,0
@SymoneDSanders,0,2,0
@coolnance,0,1,0
@tschaeb,1,0,0
@thirdgenwidget,0,1,0
@CangLong3,1,0,0
@SFBEX,1,0,0
@theblackjewelz,1,0,0
@Ptakovich,1,0,0
@NotTiff_Tiffany,1,0,0
@lsarsour,1,1,0
@AyoSteezo,1,0,0
@mattyryan817,1,0,0
@FOX2now,1,0,0
@26_mashiyi,1,0,0
@WeThePeople1237,1,0,0
@kittybravofan,1,0,0
@Rugger_chris,1,0,0
@richtuition,1,0,0
@LovelyLexx_23,1,0,0
@KimTrashdashian,0,1,0
@sharennss,1,0,0
@DavidRHM_,1,0,0
@NubienneLem,1,0,0
@jazziplier,1,0,0
@Chanellightwood,0,1,0
@lilireinhart,0,1,0
@marleeyoungkin,0,1,0
@TracyXepoleas,1,0,0
@GIWilson,1,0,0
@lauretta21,0,1,0
@1066Jim,1,0,0
@Deggans,0,3,0
@LeoAnders2,1,0,0
@juiceybasedgod,1,0,0
@confession_mom,1,0,0
@julie_kelly2,0,1,0
@JoanPennnative,1,0,0
@LibHead,1,0,0
@REDDOG73829268,1,0,0
@missajn,1,0,0
@MaryCarper12,1,0,0
@astrophott,1,0,0
@Tree08860107,1,0,0
@DavidLHillPA,0,1,0
@johnflores11,1,0,0
@boycottabc,0,1,0
@johnkensil,1,0,0
@spicevideo,1,0,0
@FilAm_GOP_USA,1,0,0
@shocka_boom,1,0,0
@Francifull1,1,0,0
@len95682,0,1,0
@prty721a,1,0,0
@neen626,0,1,0
@jancym1964,1,0,0
@TiderLaw,1,0,0
@Crooklyngirl_,1,0,0
@MarshaJews,1,0,0
@ZoePapsLaw,1,0,0
@chrisjlatimer,1,0,0
@foxnewsalert,0,1,0
@FedUp117,2,0,0
@harveygreen6,1,0,0
@MJP1370,1,0,0
@Buckeyemom1776,1,0,0
@TheOnion,0,1,0
@cityofangelsdem,1,0,0
@USSANews,1,1,0
@deacongusset,1,0,0
@Drdilligaf,1,0,0
@po_st,0,1,0
@GaryGal44115146,1,0,0
@ChivyD,1,0,0
@carla_venezia,1,0,0
@terryhollimon,1,0,0
@rozemerry1,1,0,0
@MyAstroLove_,1,1,0
@papermagazine,1,0,0
@proudliberalmom,0,1,0
@rauleslocutor,1,0,0
@WISCTV_News3,0,1,0
@sacvoter,1,0,0
@mdelgem,1,0,0
@BHSis4EVER,1,0,0
@StudioKSEE,0,1,0
@TapatioTara,0,1,0
@scorpiess93,0,1,0
@jessehlava,0,1,0
@TheWrap,0,2,0
@Bojuric,1,0,0
@CofandCont,1,0,0
@donnadevlin976,0,1,0
@MarkTokarz1,0,2,0
@BadAstronomer,0,1,0
@msimmonsva22,1,0,0
@shoegoddesss,0,3,0
@RaynitaJ,1,0,0
@ibrand,0,1,0
@s_gjr80,0,1,0
@primeoptiks,1,0,0
@BadunkAdunk000,1,0,0
@MsBabyDoll117,1,0,0
@Toska_Slowly,1,0,0
@80Duck,0,1,0
@aromaintolerant,1,0,0
@dailykos,0,2,0
@BrackSteve,1,0,0
@tuscany802,1,0,0
@MplsMe,0,1,0
@MamaRose2017,0,2,0
@WTR4U,1,0,0
@DkRaelmozo,1,0,0
@craig_mcnabb13,0,2,0
@CillizzaCNN,1,7,0
@skiblue,1,0,0
@HeyDaveKim,1,0,0
@RebeccaMurdock6,1,0,0
@di8285502,1,0,0
@David_Hughes26,1,0,0
@POW4CHRIST,1,0,0
@digbypatsfan,1,0,0
@MrHollandale,0,1,0
@NotReallyltd,1,0,0
@Boongenie,1,0,0
@drjmftspeaks,1,0,0
@sheilasheila58,0,1,0
@OrtaineDevian,0,1,0
@DrMickLethal,0,1,0
@1shawnster,0,1,0
@ForgottenDeplo1,0,1,0
@admirathoria,0,1,0
@dgreen26293993,1,0,0
@juneofla,1,0,0
@PeaceIsUponUs,1,0,0
@RobertHightree,0,1,0
@NoMoreFudgicles,0,1,0
@DesireEvaBlake,1,0,0
@britbandfan,1,0,0
@SeekingReality7,1,0,0
@DimesTaylor143,1,0,0
@Shari2112,1,0,0
@trevordecker,1,0,0
@Frankussc,1,0,0
@ISMcGregor,1,0,0
@IviaRelle,1,0,0
@JordoRich,1,0,0
@Stalltt,1,0,0
@Ihavealottosay,1,0,0
@lulusaunt,1,0,0
@ButeefulChick,1,0,0
@benhart2,1,0,0
@sarahsayswrite,1,0,0
@qanon76,0,1,0
@The_Rain_Makers,0,1,0
@DiamondandSilk,0,1,0
@ItsFlatPeople,0,1,0
@RobC35I,1,0,0
@ArroyoEacid,1,0,0
@bulldoghill,0,1,0
@KittiesRules,0,1,0
@BoomerGirlDiary,1,0,0
@gfling,1,0,0
@7Lambchops,0,1,0
@sgomez626,1,0,0
@BeverlyMann19,1,0,0
@CRS_1ne,0,1,0
@sajid_lee,1,0,0
@KellyStreeper,0,1,0
@AnArtistWarrior,1,0,0
@redhead_1862000,0,1,0
@mamabearyealey,0,1,0
@ninertime_13,0,2,0
@TimAllenRants,0,2,0
@JoanTrummer,1,0,0
@Master__Debator,1,0,0
@guyindurham,0,1,0
@asvpwavyyy1,1,0,0
@rslewis147,1,0,0
@87Sunvalentine,0,1,0
@ChattyPassenger,1,0,0
@kfarley519,0,1,0
@classicshmeli,1,0,0
@frcthree,1,0,0
@GreatDanton92,0,1,0
@ChadKneubehl,1,0,0
@EvelynWhiteGOP,1,0,0
@SexyPrincessD,1,0,0
@Southrngirl77,0,2,0
@josephmcmillen,1,0,0
@GDT0429,1,0,0
@Mediaite,1,1,0
@StreetFightPKR,1,0,0
@aalber87,1,0,0
@seattlepi,1,0,0
@d_darryll,1,0,0
@Arthur59611540,1,0,0
@david_lamarr,1,0,0
@cultofthebatman,1,0,0
@MoviesWrld,1,0,0
@LVastag2,1,0,0
@Connor_Bowman,1,0,0
@paulierules,0,1,0
@FVasquezJr,1,0,0
@JJChise,1,0,0
@HeyThatsMyPen,1,0,0
@Elliottsplace,1,0,0
@Winterishere974,0,1,0
@JamesHa01070544,1,0,0
@bhandel58,1,0,0
@DailyMirror,0,1,0
@wfa1962,1,0,0
@DragonG50661825,0,1,0
@QuestionablyTan,1,0,0
@TopherSheerin,1,0,0
@donald_j_putin,1,0,0
@jsnsutton,1,0,0
@DawnLasky,0,2,0
@mishacollins,0,3,0
@JessAugusta,1,0,0
@MatthewWRossi,1,0,0
@kimkow1910,1,0,0
@EdWardMDBlog,1,0,0
@MiroWare,1,0,0
@realchanandlerb,2,0,0
@SadDay4You,2,0,0
@BeeBeeBeeLeaves,0,1,0
@katmur23,1,0,0
@My_Beloved_One,1,0,0
@drbirdphd,1,0,0
@PatriciaKAdams,1,0,0
@Baldassano,1,0,0
@TheCumiaShow,0,2,0
@AnthonyCumiacm,0,2,0
@TerryLa00384494,1,0,0
@swamp442,0,2,0
@miggy_mig,1,0,0
@BaggaBrigade,1,0,0
@WilsobEd,1,0,0
@MayQueen_24,1,0,0
@ghostdaddyfly,1,0,0
@buddy_garrity88,1,0,0
@TrumpDefined,0,1,0
@Kev_On_TheBus,1,0,0
@philadper2014,0,1,0
@michaeljashmore,1,0,0
@ChrisFollins,0,1,0
@ducplessy,1,0,0
@24hrTVMazi,1,0,0
@GameAlicornLuna,1,0,0
@Gloritone,1,0,0
@roywoodjr,0,1,0
@oWRHo,1,0,0
@DrApocalypse,1,0,0
@amberguidry_,1,0,0
@maxine41823,1,0,0
@indeefree,1,0,0
@thegeissberger,1,3,0
@juicekan,1,0,0
@fxp123,2,0,0
@socal_Ninerfan,0,1,0
@blackvoices,0,1,0
@iMargo_CEO,0,1,0
@Julesitter,0,1,0
@KevinCofAugust,1,0,0
@donwonyou1940,0,1,0
@Marlenegood13,1,0,0
@N8_the_G8,1,0,0
@dena1936,1,0,0
@jennyfurkat,1,0,0
@CCurran1986,0,1,0
@StanCampbell14,0,1,0
@kimmykakes7,1,0,0
@walkerkpt,0,1,0
@mrslucypearl,1,0,0
@EsquimaltToday,1,0,0
@Jackie1Connolly,0,1,0
@RobertWJones,0,1,0
@jimbehrle,1,0,0
@redreader5346,1,0,0
@darrensands,1,0,0
@ThePunkCnsrvtv,1,0,0
@CharlesDilling6,2,0,0
@china_doll24,0,1,0
@PPact,0,1,0
@PinkkrushG,0,1,0
@bryankremkau,1,0,0
@castadiva95,1,0,0
@CosmoSage,1,0,0
@Dizzycaper2,0,1,0
@jOHNjON18158624,1,0,0
@CMctheglasssho,1,0,0
@NerdPyle,0,1,0
@feebees_,1,0,0
@Chachi51598598,0,1,0
@JohnPaul_USA,1,0,0
@Amadii,1,0,0
@PierAsselin,1,0,0
@devlin1,1,0,0
@iisoftxs,1,0,0
@Lane_,0,1,0
@UnknownEric,1,0,0
@JoeH0518,1,0,0
@edwardludvigsen,0,1,0
@JustSam__,1,0,0
@Alexrockstar,1,0,0
@JenBarnes007,0,1,0
@Robert_Gordon_,1,0,0
@SeaPinesTweets,1,0,0
@1Nastygal,0,1,0
@joshgreenman,0,1,0
@drmabb62,2,0,0
@DocAtCDI,1,0,0
@badbob294,1,0,0
@fayw1990,1,0,0
@Atwitisborn,1,0,0
@TurtlesgaloreMR,0,1,0
@CookieKL,1,0,0
@danhomick,1,0,0
@heathlee,0,1,0
@IHateLiars247,1,0,0
@50_hi1,1,0,0
@patrick_hazard,1,0,0
@LorraineFlaher3,2,0,0
@charleneporterx,1,0,0
@Deathworkz,0,1,0
@Stewiespal,0,1,0
@SneakyMaus,0,1,0
@_UlyssesGrant_,1,0,0
@DukeOfZamunda,1,0,0
@rickungar,1,0,0
@yateball,1,0,0
@MileHighKyle27,1,0,0
@stevenacurtis,1,0,0
@kidsmoove,0,2,0
@jwmcapesbklyn,1,0,0
@haren_kayez,1,0,0
@AlwaysTexasProu,1,0,0
@Pyro973,1,0,0
@3couches,1,0,0
@NickTheFirst1,1,0,0
@Vibrantankles,0,1,0
@DisabledVetsCPX,1,1,0
@JCaseyChapman,4,0,0
@BrianRenaud4,1,0,0
@MollyAnne1776,1,0,0
@Shtzngiggles2,1,0,0
@DerLuftmensch,0,1,0
@one4creativity,1,0,0
@AMillennialMind,1,0,0
@Keithrowe888,0,1,0
@jacqui702,0,1,0
@jenlind70,0,1,0
@GinoRamirezB,1,0,0
@MayaSurra,1,0,0
@schmooze911,1,0,0
@LuongoElaine,1,0,0
@Harold_Levine1,1,0,0
@NoJesusNoPeace1,0,1,0
@dhl,1,0,0
@Publix,0,1,0
@antoniodivine,1,0,0
@SFSeeWhy,1,0,0
@rajm2016,1,0,0
@bigrinSD,1,0,0
@starbucks,0,1,0
@CurlsAnASmile,1,0,0
